Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
4249	0	0	0	0	0	0	0.02	0.1	0.26	0.48	0.76	0.92	0.98	0.92	0.93	0.86
4250	0	0	0	0	0	0	0.03	0.1	0.19	0.54	0.68	1	1	0.94	0.84	0.89
4251	0	0	0	0	0	0	0.02	0.13	0.16	0.55	0.8	0.97	1	0.91	0.89	1
4252	0	0	0	0	0.01	0.01	0.02	0.1	0.19	0.5	0.81	0.97	1	0.96	0.82	0.88
4253	0	0	0	0	0	0.02	0.02	0.1	0.22	0.5	0.71	0.92	1	0.95	0.88	0.75
4254	0	0	0	0	0	0.01	0.02	0.1	0.23	0.38	0.84	0.94	0.94	0.94	0.95	0.86
4255	0	0	0	0	0.01	0.01	0.02	0.14	0.15	0.59	0.76	0.98	1	0.87	0.9	1
4256	0	0	0	0	0.02	0.01	0.02	0.14	0.16	0.53	0.76	1	0.97	0.9	0.88	1
4257	0	0	0	0	0.01	0	0.03	0.13	0.13	0.5	0.82	1	1	0.91	0.9	0.9
4258	0	0	0	0	0	0.01	0.01	0.12	0.25	0.32	0.89	0.96	1	0.8	1	0.88
4259	0	0	0	0	0	0.01	0.02	0.12	0.2	0.48	0.7	0.96	1	0.89	0.95	0.8
4260	0	0	0	0	0	0.01	0.02	0.12	0.16	0.59	0.76	0.97	0.97	0.91	0.92	0.88
4261	0	0	0	0	0.01	0	0.03	0.09	0.24	0.48	0.84	1	1	0.95	0.78	1
4262	0	0	0	0	0	0.01	0.02	0.09	0.25	0.52	0.77	0.92	0.97	0.9	0.91	1
4263	0	0	0	0	0	0	0.03	0.11	0.2	0.5	0.85	0.94	1	0.95	0.82	1
4264	0	0	0	0	0	0.02	0.02	0.12	0.17	0.59	0.83	0.97	1	0.9	0.89	0.86
4265	0	0	0	0	0	0.01	0.03	0.12	0.15	0.56	0.83	0.97	0.97	0.93	0.77	1
4266	0	0	0	0.01	0	0	0.02	0.14	0.18	0.46	0.81	0.97	0.97	0.82	1	0.83
4267	0	0	0	0	0	0	0.03	0.11	0.18	0.61	0.79	0.91	1	0.88	0.94	1
4268	0	0	0	0	0.01	0.02	0	0.1	0.26	0.52	0.76	1	0.97	0.87	0.92	1
4269	0	0	0	0	0.01	0	0.01	0.11	0.28	0.47	0.81	1	0.97	0.91	0.9	0.86
4270	0	0	0	0	0	0.01	0.03	0.12	0.18	0.52	0.82	0.93	0.97	0.95	0.81	1
4271	0	0	0	0	0.01	0	0.03	0.13	0.12	0.56	0.74	1	0.97	0.92	0.91	0.88
4272	0	0	0	0	0	0.01	0.02	0.15	0.16	0.6	0.63	0.97	1	0.88	0.95	0.86
4273	0	0	0	0	0.01	0.01	0.01	0.11	0.25	0.45	0.76	0.97	0.97	0.95	0.85	1
4274	0	0	0	0	0	0	0.02	0.14	0.12	0.48	0.77	1	1	0.91	0.87	1
4275	0	0	0	0	0	0	0.03	0.14	0.17	0.37	0.84	0.91	1	0.95	0.84	1
4276	0	0	0	0	0	0.01	0.01	0.12	0.24	0.66	0.76	1	0.97	0.91	0.86	1
4277	0	0	0	0	0	0	0.03	0.14	0.17	0.56	0.66	1	1	0.82	0.95	0.91
4278	0	0	0	0	0	0.01	0.03	0.13	0.16	0.45	0.86	0.95	0.97	0.92	0.94	0.83
4279	0	0	0	0	0	0.01	0.02	0.16	0.14	0.56	0.72	1	1	0.89	0.87	1
4280	0	0	0	0	0.01	0	0.03	0.1	0.25	0.44	0.86	0.91	0.97	0.88	1	0.9
4281	0	0	0	0	0	0	0.02	0.13	0.19	0.59	0.79	0.96	0.94	0.9	0.92	1
4282	0	0	0	0	0	0	0.02	0.15	0.15	0.59	0.8	0.97	1	0.78	1	0.9
4283	0	0	0	0	0.01	0.01	0	0.13	0.21	0.48	0.83	0.97	0.97	0.86	0.93	0.9
4284	0	0	0	0	0	0	0.01	0.15	0.15	0.5	0.77	0.97	0.9	0.94	0.95	0.9
4285	0	0	0	0	0	0.01	0.02	0.15	0.2	0.39	0.88	0.97	0.97	0.93	0.8	1
4286	0	0	0	0	0	0.01	0.02	0.12	0.21	0.45	0.81	0.96	1	0.89	0.89	0.9
4287	0	0	0	0	0	0	0.03	0.14	0.17	0.51	0.81	0.93	0.97	0.89	0.87	1
4288	0	0	0	0	0	0	0.02	0.19	0.12	0.58	0.76	0.94	0.97	0.82	0.95	0.89
4289	0	0	0	0	0.01	0.01	0.03	0.08	0.21	0.44	0.9	0.97	0.97	0.91	0.86	1
4290	0	0	0	0	0	0.01	0.02	0.12	0.21	0.45	0.78	0.97	0.97	0.88	0.89	1
4291	0	0	0	0	0	0	0.03	0.12	0.12	0.58	0.91	0.93	1	0.86	0.96	0.8
4292	0	0	0	0	0	0.01	0.01	0.14	0.19	0.42	0.9	0.97	0.97	0.91	0.94	0.71
4293	0	0	0	0	0	0.01	0.02	0.13	0.19	0.53	0.68	1	1	0.91	0.85	1
4294	0	0	0	0	0	0	0.01	0.11	0.24	0.55	0.69	1	1	0.87	0.86	1
4295	0	0	0	0	0	0.01	0.03	0.1	0.22	0.5	0.83	0.95	1	0.91	0.82	0.91
4296	0	0	0	0	0	0	0.02	0.14	0.18	0.45	0.92	0.92	1	0.86	0.94	0.92
4297	0	0	0	0	0.01	0.02	0.02	0.11	0.18	0.57	0.84	0.96	1	0.91	0.88	0.9
4298	0	0	0	0.01	0	0	0.03	0.1	0.2	0.61	0.74	0.94	0.95	0.92	0.95	0.9
4299	0	0	0	0	0	0.01	0.01	0.14	0.17	0.72	0.65	1	0.97	0.85	0.95	0.88
4300	0	0	0	0	0	0.01	0.02	0.11	0.19	0.65	0.75	0.96	1	1	0.8	1
4301	0	0	0	0	0	0	0.03	0.13	0.18	0.54	0.82	0.97	1	0.87	0.88	1
4302	0	0	0	0	0.01	0.01	0.02	0.09	0.27	0.5	0.79	1	0.97	1	0.8	1
4303	0	0	0	0	0.01	0	0.01	0.11	0.2	0.56	0.84	0.97	1	0.91	0.83	1
4304	0	0	0	0	0	0	0.02	0.12	0.22	0.42	0.82	0.89	1	0.92	0.91	0.83
4305	0	0	0	0	0	0.02	0.02	0.13	0.15	0.55	0.76	0.97	1	0.95	0.85	0.9
4306	0	0	0	0	0.01	0.01	0.03	0.1	0.18	0.52	0.78	0.97	0.97	0.86	1	0.89
4307	0	0	0	0	0.01	0	0.02	0.11	0.23	0.43	0.82	1	0.97	0.84	0.95	0.88
4308	0	0	0	0	0	0	0.02	0.12	0.2	0.56	0.79	0.97	0.97	0.84	1	0.91
4309	0	0	0	0	0.01	0.01	0.02	0.14	0.14	0.5	0.79	0.98	1	0.91	0.8	1
4310	0	0	0	0	0	0	0.03	0.11	0.21	0.39	0.81	0.97	0.97	0.96	0.94	0.88
4311	0	0	0	0	0	0	0.02	0.16	0.15	0.58	0.8	0.97	1	0.9	0.89	1
4312	0	0	0	0	0.01	0	0.03	0.13	0.15	0.41	0.88	1	0.96	0.88	1	0.9
4313	0	0	0	0	0	0	0.03	0.1	0.22	0.48	0.74	1	1	0.89	0.89	0.88
4314	0	0	0	0	0	0.01	0.02	0.12	0.2	0.45	0.78	0.96	0.97	0.82	0.95	1
4315	0	0	0	0	0	0.01	0.01	0.13	0.24	0.67	0.65	0.92	1	0.83	0.9	1
4316	0	0	0	0	0	0.01	0.02	0.15	0.13	0.63	0.75	0.93	0.97	0.91	0.95	0.75
4317	0	0	0	0	0	0	0.02	0.12	0.22	0.56	0.77	1	0.97	0.89	0.94	0.9
4318	0	0	0	0	0	0.01	0.01	0.13	0.23	0.63	0.81	1	1	1	0.75	1
4319	0	0	0	0	0	0.01	0.02	0.15	0.18	0.52	0.73	1	1	1	0.79	0.88
4320	0	0	0	0	0	0	0.02	0.1	0.22	0.48	0.81	0.98	1	0.83	0.88	1
4321	0	0	0	0	0	0	0.02	0.16	0.16	0.43	0.82	1	0.93	0.88	0.94	1
4322	0	0	0	0	0	0	0.03	0.13	0.16	0.57	0.83	0.97	0.97	0.94	0.81	1
4323	0	0	0	0	0	0	0.03	0.08	0.31	0.46	0.78	0.97	1	0.85	0.94	1
4324	0	0	0	0	0	0.01	0.03	0.1	0.24	0.48	0.8	0.93	1	0.94	0.81	0.92
4325	0	0	0	0	0	0.01	0.03	0.12	0.18	0.5	0.82	0.97	0.97	0.88	0.93	0.83
4326	0	0	0	0	0	0.01	0.02	0.14	0.14	0.63	0.68	1	1	1	0.79	1
4327	0	0	0	0	0	0	0.02	0.12	0.26	0.44	0.74	1	0.97	0.93	0.93	0.75
4328	0	0	0	0	0.01	0	0.01	0.14	0.21	0.52	0.8	1	0.97	0.88	0.92	1
4329	0	0	0	0	0	0.01	0.03	0.11	0.2	0.47	0.84	1	0.97	0.95	0.83	1
4330	0	0	0	0	0	0	0.02	0.09	0.22	0.61	0.77	0.97	1	0.93	0.81	1
4331	0	0	0	0	0	0	0.02	0.12	0.2	0.46	0.85	0.97	0.97	0.93	0.9	0.89
4332	0	0	0	0	0	0.02	0.01	0.11	0.22	0.57	0.8	0.89	1	0.92	0.81	1
4333	0	0	0	0	0.01	0.01	0.01	0.15	0.17	0.58	0.7	0.96	1	0.85	0.89	1
4334	0	0	0	0	0	0	0.03	0.12	0.21	0.47	0.81	0.94	0.97	0.93	0.91	0.89
4335	0	0	0	0	0	0.01	0.02	0.08	0.25	0.51	0.88	1	0.95	0.91	0.93	0.8
4336	0	0	0	0	0	0.01	0.02	0.14	0.14	0.53	0.76	1	0.95	1	0.83	1
4337	0	0	0	0	0	0	0.03	0.12	0.18	0.63	0.73	0.97	1	0.93	0.88	0.9
4338	0	0	0	0	0	0	0.02	0.12	0.22	0.54	0.8	1	0.97	0.95	0.85	0.75
4339	0	0	0	0	0	0.01	0.02	0.1	0.21	0.61	0.73	1	0.97	0.96	0.88	0.86
4340	0	0	0	0	0	0.02	0.02	0.11	0.19	0.54	0.76	0.97	1	0.93	0.86	1
4341	0	0	0	0	0	0	0.02	0.1	0.25	0.47	0.77	0.94	0.97	0.92	0.87	1
4342	0	0	0	0	0	0	0.02	0.16	0.17	0.43	0.86	1	0.97	0.93	0.88	1
4343	0	0	0	0	0.01	0	0.03	0.16	0.11	0.57	0.75	0.95	0.96	0.96	0.83	1
4344	0	0	0	0	0	0	0.02	0.1	0.22	0.47	0.81	0.97	1	0.9	0.9	0.89
4345	0	0	0	0	0	0.02	0.01	0.14	0.15	0.62	0.78	0.97	0.97	0.94	0.86	1
4346	0	0	0	0	0.01	0	0.01	0.14	0.19	0.41	0.81	0.89	1	0.94	0.79	1
4347	0	0	0	0	0	0	0.01	0.11	0.26	0.46	0.82	0.93	0.97	0.85	1	0.83
4348	0	0	0	0	0	0	0.02	0.09	0.24	0.58	0.78	1	0.96	0.92	0.89	0.88
4349	0	0	0	0	0.01	0	0.02	0.13	0.16	0.63	0.71	1	1	0.86	1	0.88
4350	0	0	0	0	0.02	0.01	0.02	0.16	0.12	0.58	0.76	1	0.89	0.95	0.9	0.86
4351	0	0	0	0	0.01	0	0.01	0.13	0.22	0.38	0.83	0.97	1	0.83	0.94	0.89
4352	0	0	0	0	0	0.02	0.02	0.1	0.19	0.63	0.81	0.92	0.97	0.89	0.95	1
4353	0	0	0	0	0	0	0.03	0.08	0.24	0.54	0.84	0.97	0.97	0.9	0.8	1
4354	0	0	0	0	0	0.01	0.02	0.14	0.15	0.57	0.79	0.93	1	0.9	0.88	1
4355	0	0	0	0	0	0	0.03	0.12	0.19	0.44	0.81	0.97	1	0.88	0.9	0.92
4356	0	0	0	0	0.01	0	0.03	0.14	0.12	0.53	0.85	1	0.96	0.92	0.93	0.86
4357	0	0	0	0	0	0.01	0.01	0.15	0.13	0.6	0.79	1	0.97	0.82	0.95	0.83
4358	0	0	0	0	0	0	0.02	0.13	0.2	0.63	0.65	1	1	0.87	0.88	1
4359	0	0	0	0	0.01	0	0.01	0.12	0.21	0.54	0.68	0.97	1	0.92	0.88	1
4360	0	0	0	0	0	0	0.03	0.11	0.23	0.52	0.84	0.96	1	0.91	0.86	1
4361	0	0	0	0	0	0.01	0.01	0.12	0.21	0.45	0.84	0.97	1	0.92	0.94	0.88
4362	0	0	0	0	0	0.01	0.02	0.13	0.2	0.48	0.76	0.95	0.94	0.96	0.95	0.86
4363	0	0	0	0	0	0.01	0.02	0.11	0.17	0.55	0.81	0.93	1	0.83	0.9	1
4364	0	0	0	0	0	0.01	0.01	0.11	0.21	0.51	0.85	1	0.97	0.92	0.88	1
4365	0	0	0	0	0	0.01	0.02	0.1	0.21	0.47	0.88	0.97	0.97	1	0.82	1
4366	0	0	0	0	0	0.01	0.02	0.1	0.19	0.51	0.82	0.97	1	0.89	0.82	1
4367	0	0	0	0	0	0.01	0.02	0.14	0.18	0.44	0.81	1	1	0.88	0.85	1
4368	0	0	0	0	0	0	0.03	0.12	0.14	0.56	0.69	0.97	0.97	0.86	0.87	1
4369	0	0	0	0	0	0.01	0.03	0.12	0.14	0.39	0.9	0.97	1	0.81	0.94	1
4370	0	0	0	0	0	0	0.01	0.13	0.21	0.56	0.74	1	1	0.82	0.94	0.89
4371	0	0	0	0	0	0.01	0.03	0.14	0.21	0.53	0.73	1	0.97	0.92	0.88	1
4372	0	0	0	0	0	0.01	0.02	0.08	0.24	0.47	0.87	0.97	0.93	0.92	0.88	1
4373	0	0	0	0	0	0.01	0.01	0.14	0.18	0.66	0.71	0.97	1	0.91	0.95	0.83
4374	0	0	0	0	0	0	0.02	0.12	0.19	0.6	0.77	1	0.97	0.91	0.86	1
4375	0	0	0	0	0.02	0	0.02	0.1	0.18	0.52	0.78	0.97	1	0.9	0.94	0.89
4376	0	0	0	0	0	0.01	0.01	0.1	0.23	0.45	0.81	1	1	0.91	0.88	0.88
4377	0	0	0	0	0	0.02	0.01	0.15	0.13	0.66	0.82	0.96	0.97	0.89	0.9	1
4378	0	0	0	0	0	0	0.02	0.12	0.21	0.45	0.83	0.97	1	0.88	0.87	0.93
4379	0	0	0	0	0	0	0.02	0.14	0.2	0.45	0.79	1	0.97	1	0.73	1
4380	0	0	0	0	0	0	0.03	0.13	0.15	0.52	0.82	0.92	0.97	0.86	0.89	1
4381	0	0	0	0	0.01	0	0.03	0.09	0.21	0.57	0.74	0.95	1	0.89	0.89	1
4382	0	0	0	0	0	0	0.02	0.12	0.23	0.48	0.79	1	0.95	0.95	0.77	1
4383	0	0	0	0	0	0	0.02	0.13	0.21	0.62	0.75	0.97	0.94	0.91	1	0.89
4384	0	0	0	0	0	0.01	0.01	0.12	0.27	0.75	0.67	0.96	0.97	0.88	1	0.83
4385	0	0	0	0	0.01	0.01	0.02	0.12	0.17	0.65	0.73	1	0.96	0.96	0.9	0.86
4386	0	0	0	0	0	0.01	0.02	0.12	0.18	0.65	0.71	0.97	0.97	0.89	0.94	0.86
4387	0	0	0	0	0	0	0.02	0.14	0.2	0.52	0.78	0.97	0.97	0.95	0.86	0.92
4388	0	0	0	0	0	0.01	0.01	0.12	0.21	0.59	0.81	0.96	1	0.84	0.94	1
4389	0	0	0	0	0	0.01	0.02	0.09	0.21	0.67	0.73	1	0.97	0.86	0.96	1
4390	0	0	0	0	0	0.01	0.02	0.11	0.17	0.47	0.88	0.93	1	0.9	0.9	1
4391	0	0	0	0	0	0.01	0.03	0.12	0.17	0.52	0.77	0.97	1	0.89	0.91	0.86
4392	0	0	0	0	0.01	0.01	0.02	0.11	0.22	0.43	0.87	0.96	1	0.95	0.78	1
4393	0	0	0	0	0	0	0.01	0.15	0.15	0.52	0.88	1	0.94	0.96	0.82	1
4394	0	0	0	0	0.01	0.01	0.02	0.13	0.14	0.52	0.72	1	1	0.91	0.85	1
4395	0	0	0	0	0	0	0.02	0.13	0.24	0.53	0.8	0.9	0.97	0.96	0.87	1
4396	0	0	0	0	0	0.01	0.03	0.09	0.21	0.39	0.79	0.96	1	0.9	0.91	0.88
4397	0	0	0	0	0	0	0.02	0.11	0.22	0.65	0.79	1	1	0.81	0.94	0.92
4398	0	0	0	0	0.01	0.01	0.02	0.15	0.15	0.63	0.77	0.92	1	0.89	0.9	0.89
4399	0	0	0	0	0.02	0.01	0.01	0.07	0.26	0.64	0.75	0.96	1	0.84	0.9	1
4400	0	0	0	0	0	0.01	0.02	0.12	0.21	0.64	0.82	1	0.97	0.95	0.91	0.86
4401	0	0	0	0	0	0	0.02	0.13	0.18	0.57	0.78	0.97	0.94	0.85	0.95	0.92
4402	0	0	0	0	0	0	0.03	0.13	0.16	0.58	0.77	0.97	0.97	0.92	0.78	1
4403	0	0	0	0	0	0	0.02	0.13	0.2	0.5	0.76	1	0.97	0.83	0.94	1
4404	0	0	0	0	0	0.01	0.02	0.09	0.2	0.53	0.87	1	1	0.83	0.95	0.83
4405	0	0	0	0	0	0	0.03	0.1	0.22	0.46	0.84	0.97	1	0.83	0.94	0.91
4406	0	0	0	0	0	0	0.03	0.15	0.13	0.5	0.74	1	1	0.93	0.9	0.92
4407	0	0	0	0	0	0.01	0.02	0.12	0.22	0.49	0.78	0.94	1	0.92	0.94	0.91
4408	0	0	0	0	0	0.01	0.03	0.11	0.23	0.39	0.89	0.94	1	0.95	0.79	1
4409	0	0	0	0	0.01	0	0.02	0.13	0.2	0.5	0.73	0.9	1	0.84	1	0.83
4410	0	0	0	0	0	0.01	0.01	0.13	0.16	0.58	0.85	0.97	1	0.88	0.91	0.8
4411	0	0	0	0	0	0	0.02	0.15	0.15	0.58	0.74	1	1	0.85	0.95	1
4412	0	0	0	0	0	0	0.01	0.1	0.25	0.55	0.76	0.96	1	0.86	0.83	1
4413	0	0	0	0	0	0.01	0.03	0.12	0.16	0.63	0.8	0.97	0.97	0.86	0.88	1
4414	0	0	0	0	0	0	0.02	0.12	0.21	0.48	0.77	0.95	1	0.91	0.95	0.88
4415	0	0	0	0	0.01	0	0.04	0.11	0.2	0.61	0.71	0.96	0.98	0.95	0.88	0.9
4416	0	0	0	0	0	0.01	0.01	0.13	0.19	0.59	0.76	0.94	1	0.9	0.88	0.88
4417	0	0	0	0	0	0.01	0.01	0.11	0.27	0.4	0.81	1	0.95	0.86	0.9	1
4418	0	0	0	0	0	0.02	0.03	0.12	0.14	0.58	0.81	0.97	0.97	1	0.86	0.86
4419	0	0	0	0	0	0	0.02	0.13	0.2	0.58	0.78	0.93	0.97	0.9	0.9	1
4420	0	0	0	0	0	0	0.01	0.13	0.21	0.6	0.72	0.97	0.96	0.96	0.85	1
4421	0	0	0	0	0.01	0.01	0.01	0.11	0.24	0.52	0.73	1	1	0.86	0.95	0.86
4422	0	0	0	0	0	0.01	0.01	0.13	0.17	0.43	0.78	0.97	0.94	1	0.84	1
4423	0	0	0	0	0	0	0.01	0.13	0.21	0.52	0.77	0.94	1	0.9	0.82	1
4424	0	0	0	0	0	0	0.01	0.15	0.17	0.38	0.85	0.97	0.98	0.95	0.82	1
4425	0	0	0	0	0	0.01	0.02	0.12	0.18	0.39	0.78	1	1	0.9	0.93	0.86
4426	0	0	0	0	0	0.01	0.03	0.1	0.2	0.5	0.79	0.97	1	0.88	0.89	1
4427	0	0	0	0	0.01	0	0.02	0.11	0.19	0.55	0.84	1	0.94	0.94	0.87	1
4428	0	0	0	0	0	0.01	0.02	0.11	0.27	0.46	0.81	1	0.97	0.89	0.88	1
4429	0	0	0	0	0	0	0.02	0.12	0.26	0.52	0.81	1	0.96	0.89	0.9	1
4430	0	0	0	0	0.01	0	0.02	0.11	0.21	0.54	0.77	1	0.97	0.86	0.96	0.89
4431	0	0	0	0	0	0	0.03	0.11	0.19	0.65	0.71	1	1	0.83	1	0.9
4432	0	0	0	0	0	0	0.04	0.07	0.24	0.38	0.86	0.97	1	0.95	0.82	1
4433	0	0	0	0	0	0.01	0.03	0.13	0.17	0.55	0.86	0.96	0.95	1	0.87	0.86
4434	0	0	0	0	0	0	0.02	0.13	0.21	0.52	0.84	0.96	0.97	0.95	0.87	0.92
4435	0	0	0	0	0	0.01	0.01	0.08	0.27	0.45	0.79	1	1	0.91	0.91	0.67
4436	0	0	0	0	0	0	0.03	0.12	0.23	0.46	0.84	0.94	0.97	1	0.83	1
4437	0	0	0	0	0	0.01	0.02	0.09	0.26	0.62	0.86	0.93	1	0.94	0.88	0.88
4438	0	0	0	0	0	0.01	0.03	0.11	0.19	0.52	0.68	1	0.96	0.9	0.88	1
4439	0	0	0	0	0	0.01	0.02	0.12	0.2	0.64	0.67	0.94	1	0.9	0.83	1
4440	0	0	0	0	0	0.01	0.02	0.12	0.16	0.68	0.7	0.96	0.97	0.94	0.94	0.82
4441	0	0	0	0	0.01	0	0.01	0.12	0.22	0.54	0.82	0.96	1	0.95	0.89	1
4442	0	0	0	0	0.01	0.01	0.01	0.14	0.18	0.54	0.82	1	0.96	0.83	0.95	1
4443	0	0	0	0	0	0.01	0.01	0.09	0.27	0.55	0.78	0.97	1	0.91	0.9	0.89
4444	0	0	0	0	0	0.01	0.01	0.18	0.14	0.49	0.85	1	0.97	1	0.83	1
4445	0	0	0	0	0	0	0.03	0.11	0.17	0.55	0.77	1	1	0.91	0.88	0.86
4446	0	0	0	0	0	0.02	0.01	0.12	0.18	0.41	0.89	0.97	1	0.82	0.9	1
4447	0	0	0	0	0	0	0.03	0.11	0.25	0.54	0.82	1	1	0.79	1	0.89
4448	0	0	0	0	0	0.01	0.02	0.08	0.19	0.57	0.88	1	0.97	0.89	0.89	1
4449	0	0	0	0	0	0.01	0.03	0.11	0.24	0.48	0.78	0.97	0.96	0.92	0.89	0.89
4450	0	0	0	0	0	0.01	0.02	0.12	0.23	0.45	0.78	0.97	0.97	0.9	0.9	1
4451	0	0	0	0	0	0.01	0.03	0.13	0.22	0.43	0.76	0.97	0.98	0.89	0.89	1
4452	0	0	0	0	0.02	0	0.02	0.1	0.21	0.54	0.78	1	1	0.94	0.86	0.86
4453	0	0	0	0	0.01	0	0.02	0.13	0.17	0.56	0.8	0.94	0.97	0.94	0.86	1
4454	0	0	0	0	0	0	0.04	0.1	0.22	0.52	0.77	0.97	1	0.95	0.83	1
4455	0	0	0	0	0	0.01	0.02	0.11	0.21	0.5	0.75	1	0.93	0.95	0.95	0.83
4456	0	0	0	0	0	0.01	0.02	0.11	0.19	0.35	0.88	0.94	0.97	0.95	0.87	1
4457	0	0	0	0	0	0.01	0.01	0.16	0.14	0.63	0.65	1	0.94	0.89	0.88	1
4458	0	0	0	0	0	0.01	0.02	0.1	0.2	0.57	0.81	1	0.97	0.88	0.88	1
4459	0	0	0	0	0	0.01	0.01	0.12	0.2	0.5	0.8	1	0.98	0.88	0.83	1
4460	0	0	0	0	0	0.01	0.03	0.11	0.21	0.56	0.77	0.94	1	0.9	0.94	0.89
4461	0	0	0	0	0	0.01	0.02	0.13	0.18	0.46	0.82	0.94	1	0.82	1	0.89
4462	0	0	0	0	0	0.01	0.03	0.1	0.19	0.5	0.79	1	1	0.89	0.9	0.9
4463	0	0	0	0	0	0.01	0.01	0.13	0.18	0.56	0.74	1	1	0.95	0.89	0.83
4464	0	0	0	0	0	0.01	0.03	0.14	0.18	0.65	0.67	0.95	0.97	0.88	0.9	1
4465	0	0	0	0	0	0	0.01	0.19	0.12	0.54	0.84	0.97	0.97	0.9	0.85	1
4466	0	0	0	0	0	0.01	0.01	0.12	0.23	0.63	0.79	0.93	0.97	0.86	0.89	1
4467	0	0	0	0	0.01	0.01	0.02	0.14	0.19	0.57	0.78	0.94	1	0.92	0.88	0.9
4468	0	0	0	0	0	0	0.02	0.13	0.22	0.57	0.79	0.97	0.97	0.93	0.88	1
4469	0	0	0	0	0.01	0	0.02	0.13	0.16	0.5	0.72	0.94	1	0.82	0.95	1
4470	0	0	0	0	0	0	0.02	0.13	0.2	0.48	0.79	0.92	1	0.94	0.91	0.88
4471	0	0	0	0	0.01	0.02	0	0.13	0.2	0.58	0.83	0.9	1	0.96	0.85	0.88
4472	0	0	0	0	0	0	0.02	0.12	0.2	0.46	0.84	1	0.93	0.87	0.94	0.91
4473	0	0	0	0	0	0	0.02	0.11	0.2	0.5	0.81	1	1	0.88	0.83	1
4474	0	0	0	0	0	0	0.02	0.12	0.22	0.55	0.81	0.93	1	0.95	0.84	0.83
4475	0	0	0	0	0	0.01	0.01	0.12	0.22	0.56	0.83	0.97	1	1	0.75	1
4476	0	0	0	0	0.01	0.01	0.01	0.14	0.14	0.48	0.88	1	1	0.86	0.87	1
4477	0	0	0	0	0	0	0.02	0.13	0.16	0.6	0.73	0.97	0.97	0.91	0.94	0.89
4478	0	0	0	0	0	0.01	0.01	0.13	0.17	0.48	0.76	1	0.97	0.9	0.94	0.86
4479	0	0	0	0	0	0.01	0.02	0.15	0.17	0.48	0.79	0.97	0.97	0.94	0.9	1
4480	0	0	0	0	0	0	0.03	0.14	0.11	0.6	0.87	0.97	1	0.82	0.93	1
4481	0	0	0	0	0	0.02	0.02	0.11	0.21	0.48	0.89	1	0.96	0.95	0.82	0.9
4482	0	0	0	0	0	0	0.01	0.14	0.22	0.67	0.84	0.97	1	0.85	0.89	0.9
4483	0	0	0	0	0	0.01	0.03	0.1	0.19	0.53	0.87	0.96	0.97	0.92	0.94	1
4484	0	0	0	0	0.01	0.01	0.02	0.15	0.14	0.46	0.77	1	1	0.85	0.95	0.83
4485	0	0	0	0	0.01	0.01	0.02	0.11	0.2	0.47	0.82	0.96	1	0.88	1	0.92
4486	0	0	0	0	0.01	0	0.02	0.14	0.17	0.59	0.75	1	0.97	0.93	0.86	1
4487	0	0	0	0	0	0.01	0.02	0.11	0.21	0.5	0.76	1	0.97	0.91	0.88	1
4488	0	0	0	0	0	0	0.03	0.1	0.18	0.54	0.86	1	0.94	0.89	0.9	1
4489	0	0	0	0	0	0.01	0.02	0.1	0.21	0.5	0.83	0.97	0.97	0.96	0.81	1
4490	0	0	0	0	0	0.01	0.03	0.12	0.19	0.45	0.76	0.94	0.97	0.86	0.9	1
4491	0	0	0	0	0	0.02	0	0.12	0.21	0.58	0.76	0.88	1	0.88	0.89	1
4492	0	0	0	0	0	0.02	0.01	0.1	0.23	0.5	0.84	0.91	0.97	0.95	0.89	1
4493	0	0	0	0	0.01	0.02	0.02	0.09	0.23	0.46	0.77	0.95	0.97	0.86	0.89	1
4494	0	0	0	0	0	0.01	0.02	0.15	0.16	0.52	0.74	1	0.97	1	0.87	0.88
4495	0	0	0	0	0	0.01	0.03	0.09	0.19	0.69	0.74	0.95	0.96	0.94	0.9	0.9
4496	0	0	0	0	0	0	0.02	0.12	0.18	0.54	0.81	0.96	0.97	0.92	0.94	0.9
4497	0	0	0	0	0	0	0.02	0.11	0.23	0.57	0.85	0.97	1	0.9	0.87	1
4498	0	0	0	0	0.01	0	0.02	0.09	0.22	0.65	0.72	1	0.97	0.96	0.89	0.75
4499	0	0	0	0	0	0.01	0.02	0.11	0.19	0.57	0.88	0.97	1	0.94	0.82	0.89
4500	0	0	0	0	0	0.01	0.01	0.14	0.21	0.39	0.79	0.95	1	0.89	0.86	1
4501	0	0	0	0	0	0.01	0.01	0.14	0.16	0.64	0.72	1	0.97	0.88	0.88	1
4502	0	0	0	0	0	0	0.02	0.13	0.18	0.58	0.8	0.94	1	0.88	0.91	1
4503	0	0	0	0	0	0.01	0.02	0.11	0.21	0.54	0.76	1	1	0.96	0.75	1
4504	0	0	0	0	0	0	0.03	0.1	0.17	0.61	0.75	1	1	0.92	0.88	0.88
4505	0	0	0	0	0	0.01	0.02	0.08	0.24	0.59	0.74	0.97	0.96	0.91	0.95	0.89
4506	0	0	0	0	0.01	0.02	0.01	0.1	0.22	0.57	0.81	0.97	0.97	0.85	0.94	1
4507	0	0	0	0	0	0	0.02	0.13	0.17	0.54	0.82	0.93	1	0.93	0.82	1
4508	0	0	0	0	0	0.01	0.02	0.1	0.24	0.57	0.67	0.97	0.97	0.92	0.85	1
